verb	intrans	trans	xtrans	ditrans	total	percent_intrans	percent_trans	percent_ditrans
risen	169407.0	3198.0	0.0	0.0	172605.0	0.9814721473885462	0.0185278526114539	0.0
rises	204626.0	8242.0	0.0	14.0	212882.0	0.9612179517291269	0.03871628413863079	6.576413224227506e-05
riseth	3519.0	328.0	0.0	0.0	3847.0	0.9147387574733559	0.08526124252664413	0.0
rising	1684410.0	34973.0	33.0	49.0	1719465.0	0.9796128446929714	0.020339466054848456	2.849723605889041e-05
risk	36809.0	89827.0	0.0	52.0	126688.0	0.29054843394796664	0.7090411088658752	0.00041045718615812074
risked	6688.0	7595.0	0.0	13.0	14296.0	0.46782316731952994	0.5312674874090655	0.0009093452714045887
risking	3423.0	23733.0	0.0	0.0	27156.0	0.12604949182501105	0.873950508174989	0.0
risks	1761.0	1114.0	0.0	0.0	2875.0	0.6125217391304347	0.3874782608695652	0.0
rival	5181.0	22422.0	0.0	51.0	27654.0	0.1873508353221957	0.810804946843133	0.0018442178346712954
rivaling	975.0	1344.0	0.0	0.0	2319.0	0.4204398447606727	0.5795601552393272	0.0
rivalled	3276.0	5066.0	0.0	0.0	8342.0	0.39271157995684486	0.6072884200431551	0.0
rivalling	2172.0	5391.0	0.0	0.0	7563.0	0.28718762395874653	0.7128123760412535	0.0
rivals	730.0	1564.0	0.0	0.0	2294.0	0.3182214472537053	0.6817785527462947	0.0
riven	6844.0	84.0	0.0	0.0	6928.0	0.9878752886836027	0.01212471131639723	0.0
rivet	1256.0	5896.0	0.0	26.0	7178.0	0.17497910281415435	0.8213987183059348	0.003622178879910839
riveted	24843.0	2866.0	0.0	0.0	27709.0	0.8965679021256632	0.10343209787433685	0.0
riveting	10740.0	1868.0	0.0	10.0	12618.0	0.8511650023775559	0.14804247899825645	0.0007925186241876684
ro	2316.0	25.0	0.0	0.0	2341.0	0.9893208030756088	0.010679196924391286	0.0
roam	30660.0	4889.0	0.0	28.0	35577.0	0.8617927312589594	0.13742024341568992	0.0007870253253506479
roamed	5031.0	2737.0	0.0	0.0	7768.0	0.6476570545829042	0.35234294541709577	0.0
roaming	16801.0	3924.0	0.0	0.0	20725.0	0.8106634499396864	0.18933655006031364	0.0
roared	25970.0	1625.0	0.0	0.0	27595.0	0.9411125203841275	0.05888747961587244	0.0
roaring	105410.0	6715.0	0.0	45.0	112170.0	0.9397343318177765	0.05986449139698671	0.0004011767852366943
roars	2177.0	162.0	0.0	0.0	2339.0	0.9307396323215049	0.06926036767849508	0.0
roast	8804.0	10694.0	0.0	37.0	19535.0	0.4506782697722037	0.5474276938827745	0.0018940363450217557
roasted	43468.0	5158.0	0.0	10.0	48636.0	0.8937412616169093	0.10605312936919155	0.00020560901389916935
roasting	34170.0	10487.0	0.0	0.0	44657.0	0.7651655955393332	0.23483440446066686	0.0
rob	22977.0	62477.0	0.0	132.0	85586.0	0.2684668053186269	0.7299908863599187	0.0015423083214544434
robbed	69541.0	29302.0	0.0	0.0	98843.0	0.7035500743603492	0.2964499256396508	0.0
robbing	15889.0	30874.0	0.0	24.0	46787.0	0.3396028811421976	0.659884155855259	0.0005129630025434415
robed	12455.0	544.0	0.0	0.0	12999.0	0.9581506269713055	0.041849373028694514	0.0
robs	1441.0	6271.0	0.0	11.0	7723.0	0.18658552376019683	0.8119901592645346	0.001424316975268678
rock	15605.0	8032.0	0.0	0.0	23637.0	0.6601937640140457	0.3398062359859542	0.0
rocked	13410.0	4522.0	0.0	14.0	17946.0	0.7472417251755266	0.2519781566922991	0.0007801181321743007
rocking	40228.0	8225.0	0.0	12.0	48465.0	0.8300422985659754	0.16971010007221707	0.00024760136180748996
rode	212760.0	20464.0	0.0	70.0	233294.0	0.9119823055886563	0.08771764383138872	0.0003000505799549067
roentgen	1433.0	984.0	0.0	0.0	2417.0	0.5928837401737691	0.40711625982623084	0.0
roistering	2282.0	57.0	0.0	0.0	2339.0	0.9756306113723814	0.02436938862761864	0.0
roll	59502.0	25274.0	0.0	213.0	84989.0	0.7001141324171364	0.29737966089729256	0.002506206685571074
rolled	161094.0	32145.0	0.0	398.0	193637.0	0.8319381110015132	0.1660064966922644	0.002055392306222468
rollicking	5092.0	694.0	0.0	0.0	5786.0	0.8800553059108193	0.11994469408918078	0.0
rolling	408785.0	47022.0	0.0	82.0	455889.0	0.8966766032959778	0.10314352835887683	0.00017986834514541918
rolls	9424.0	4748.0	0.0	0.0	14172.0	0.6649731865650579	0.3350268134349421	0.0
romancing	2704.0	140.0	0.0	0.0	2844.0	0.9507735583684951	0.04922644163150492	0.0
romanticized	2161.0	21.0	0.0	0.0	2182.0	0.9903758020164987	0.009624197983501375	0.0
romping	5174.0	472.0	0.0	0.0	5646.0	0.916400991852639	0.08359900814736096	0.0
roofed	21302.0	552.0	0.0	0.0	21854.0	0.9747414660931637	0.025258533906836276	0.0
roofing	3770.0	2013.0	0.0	0.0	5783.0	0.6519107729552136	0.34808922704478645	0.0
rooming	4845.0	792.0	0.0	0.0	5637.0	0.8594997339010112	0.14050026609898883	0.0
roost	14978.0	89.0	0.0	0.0	15067.0	0.9940930510386938	0.005906948961306166	0.0
roosting	4667.0	438.0	0.0	0.0	5105.0	0.914201762977473	0.08579823702252694	0.0
root	3108.0	12151.0	0.0	13.0	15272.0	0.2035096909376637	0.7956390780513358	0.0008512310110005239
rooted	112865.0	1954.0	0.0	0.0	114819.0	0.9829819106593857	0.01701808934061436	0.0
rooting	7623.0	4196.0	0.0	0.0	11819.0	0.6449784245706066	0.35502157542939333	0.0
roped	1936.0	270.0	0.0	0.0	2206.0	0.8776065276518585	0.12239347234814144	0.0
roping	1904.0	420.0	0.0	0.0	2324.0	0.8192771084337349	0.18072289156626506	0.0
rose	792688.0	35833.0	41.0	46.0	828608.0	0.9566501892330269	0.04324481540125125	5.5514791071290644e-05
rot	26451.0	1261.0	0.0	0.0	27712.0	0.9544962471131639	0.04550375288683603	0.0
rotate	30041.0	7628.0	0.0	71.0	37740.0	0.7959989401165872	0.20211976682564917	0.0018812930577636459
rotated	19821.0	571.0	0.0	10.0	20402.0	0.971522399764729	0.02798745221056759	0.0004901480247034605
rotates	13873.0	1948.0	0.0	0.0	15821.0	0.8768725112192656	0.12312748878073447	0.0
rotating	125401.0	20384.0	0.0	34.0	145819.0	0.8599770948916122	0.1397897393343803	0.00023316577400750245
rote	2819.0	1814.0	0.0	0.0	4633.0	0.6084610403626161	0.391538959637384	0.0
rots	3207.0	505.0	0.0	0.0	3712.0	0.8639547413793104	0.13604525862068967	0.0
rotted	8013.0	443.0	0.0	0.0	8456.0	0.9476111636707664	0.05238883632923368	0.0
rotten	3729.0	116.0	0.0	0.0	3845.0	0.9698309492847854	0.030169050715214564	0.0
rotting	45842.0	2124.0	0.0	0.0	47966.0	0.9557186340324396	0.044281365967560354	0.0
roughened	4920.0	270.0	0.0	11.0	5201.0	0.9459719284752932	0.051913093635839264	0.0021149778888675257
roughing	4377.0	6327.0	0.0	97.0	10801.0	0.4052402555318952	0.5857790945282845	0.008980649939820387
round	102769.0	205353.0	189.0	1318.0	309629.0	0.331910124697622	0.6632227601419763	0.004256707220576884
rounded	102775.0	11778.0	0.0	0.0	114553.0	0.8971829633444781	0.1028170366555219	0.0
rounding	21995.0	20231.0	0.0	10.0	42236.0	0.5207642769201629	0.4789989582346813	0.00023676484515579126
rouse	8076.0	64563.0	0.0	172.0	72811.0	0.11091730645094834	0.8867204131243905	0.002362280424661109
roused	53693.0	26037.0	0.0	12.0	79742.0	0.6733340021569562	0.3265155125279025	0.0001504853151413308
rouses	1309.0	2638.0	0.0	0.0	3947.0	0.33164428680010133	0.6683557131998986	0.0
rousing	10572.0	20263.0	0.0	73.0	30908.0	0.34204736637763683	0.6555907855571373	0.0023618480652258314
routed	23999.0	16786.0	0.0	11.0	40796.0	0.5882684576919306	0.41146190803019905	0.00026963427787037947
routing	20499.0	5829.0	0.0	0.0	26328.0	0.7786007292616226	0.2213992707383774	0.0
rove	8221.0	834.0	0.0	16.0	9071.0	0.9062947855804211	0.09194135155991622	0.0017638628596626613
roving	14662.0	2822.0	11.0	0.0	17495.0	0.838068019434124	0.1613032294941412	0.0
row	19091.0	6143.0	0.0	0.0	25234.0	0.7565586113973211	0.24344138860267892	0.0
rowed	20859.0	2311.0	0.0	18.0	23188.0	0.8995601173020528	0.09966361911333449	0.0007762635846127307
rowing	29042.0	4397.0	10.0	0.0	33449.0	0.8682471822774971	0.13145385512272414	0.0
rt	11183.0	18.0	0.0	0.0	11201.0	0.9983930006249442	0.0016069993750557985	0.0
rub	15986.0	26573.0	0.0	291.0	42850.0	0.37306884480746794	0.6201400233372228	0.006791131855309218
rubbed	55989.0	30717.0	0.0	88.0	86794.0	0.6450791529368389	0.3539069520934627	0.0010138949696983663
rubbing	55509.0	72669.0	0.0	216.0	128394.0	0.4323332866021777	0.5659843917940091	0.0016823216038132623
rubs	947.0	2777.0	0.0	18.0	3742.0	0.2530732228754677	0.742116515232496	0.004810261892036344
rude	2084.0	286.0	0.0	0.0	2370.0	0.8793248945147679	0.12067510548523207	0.0
rue	3622.0	4203.0	37.0	0.0	7862.0	0.4606970236581023	0.5345967947087256	0.0
ruffle	1753.0	5349.0	0.0	0.0	7102.0	0.24683187834412842	0.7531681216558715	0.0
ruffled	12517.0	2940.0	0.0	0.0	15457.0	0.8097949149252766	0.19020508507472342	0.0
ruffling	3055.0	3001.0	0.0	0.0	6056.0	0.5044583883751651	0.4955416116248349	0.0
ruin	88972.0	77916.0	0.0	47.0	166935.0	0.5329739120016773	0.4667445412885255	0.00028154670979722645
ruined	123211.0	26145.0	11.0	25.0	149392.0	0.8247496519224591	0.17500937131841063	0.0001673449716182928
ruining	2996.0	19777.0	0.0	16.0	22789.0	0.1314669358023608	0.8678309710825398	0.0007020931150993901
ruins	1827.0	4542.0	0.0	0.0	6369.0	0.28685821950070656	0.7131417804992934	0.0
rule	190906.0	107631.0	58.0	207.0	298802.0	0.6389046927396738	0.3602084323398103	0.0006927664473464033
ruled	160386.0	30277.0	0.0	12.0	190675.0	0.8411485511996853	0.15878851448800316	6.293431231152484e-05
rules	14642.0	21963.0	0.0	39.0	36644.0	0.3995742822835935	0.5993614234253902	0.0010642942910162646
ruleth	2604.0	2605.0	0.0	0.0	5209.0	0.49990401228642733	0.5000959877135727	0.0
ruling	260999.0	24912.0	0.0	23.0	285934.0	0.9127945609826044	0.08712500087432765	8.043814306798073e-05
rumbled	2509.0	56.0	0.0	0.0	2565.0	0.978167641325536	0.02183235867446394	0.0
rumbling	19711.0	1319.0	0.0	0.0	21030.0	0.9372800760817879	0.06271992391821207	0.0
ruminate	5489.0	266.0	0.0	0.0	5755.0	0.9537793223284101	0.046220677671589924	0.0
ruminating	11865.0	1171.0	0.0	0.0	13036.0	0.9101718318502608	0.08982816814973918	0.0
rummaging	2872.0	1220.0	0.0	0.0	4092.0	0.7018572825024438	0.2981427174975562	0.0
rumored	7606.0	0.0	0.0	0.0	7606.0	1.0	0.0	0.0
rumoured	5340.0	0.0	0.0	13.0	5353.0	0.9975714552587335	0.0	0.0024285447412665793
rump	1988.0	342.0	0.0	0.0	2330.0	0.8532188841201717	0.14678111587982834	0.0
run	1001759.0	310593.0	51.0	952.0	1313355.0	0.7627480764911239	0.23648823052411572	0.0007248611380776713
rung	19541.0	3161.0	0.0	16.0	22718.0	0.8601549432168325	0.13914076943392906	0.0007042873492384893
runneth	2859.0	275.0	0.0	0.0	3134.0	0.912252712188896	0.08774728781110402	0.0
running	1442450.0	307063.0	11.0	722.0	1750246.0	0.8241412921383623	0.17543990958985195	0.00041251344096772684
runs	201904.0	42372.0	0.0	15.0	244291.0	0.8264897192282974	0.17344887859151586	6.140218018674449e-05
rupture	2281.0	2248.0	0.0	0.0	4529.0	0.5036431883417973	0.49635681165820267	0.0
ruptured	10082.0	309.0	0.0	0.0	10391.0	0.9702627273602156	0.02973727263978443	0.0
rupturing	2386.0	2496.0	0.0	0.0	4882.0	0.48873412535845967	0.5112658746415404	0.0
rush	47836.0	7125.0	0.0	10.0	54971.0	0.8702042895344818	0.12961379636535628	0.00018191410016190354
rushed	117401.0	3613.0	0.0	0.0	121014.0	0.9701439502867437	0.029856049713256318	0.0
rushes	7314.0	701.0	0.0	0.0	8015.0	0.9125389893948845	0.08746101060511541	0.0
rushing	214202.0	10031.0	0.0	37.0	224270.0	0.9551076827038837	0.04472733758416195	0.00016497971195434074
ruskin	2158.0	355.0	0.0	0.0	2513.0	0.8587345801830482	0.14126541981695184	0.0
rust	12036.0	500.0	0.0	0.0	12536.0	0.9601148691767709	0.0398851308232291	0.0
rusted	4292.0	193.0	0.0	0.0	4485.0	0.9569676700111482	0.04303232998885173	0.0
rusting	10740.0	2567.0	0.0	0.0	13307.0	0.8070940106710753	0.19290598932892464	0.0
rustle	2898.0	390.0	0.0	11.0	3299.0	0.8784480145498635	0.11821764170960897	0.0033343437405274324
rustled	4385.0	644.0	0.0	0.0	5029.0	0.8719427321535096	0.12805726784649035	0.0
rustling	27005.0	4009.0	0.0	0.0	31014.0	0.8707357967369576	0.1292642032630425	0.0
s	179403.0	104433.0	2981.0	27.0	286844.0	0.6254375200457392	0.3640759437185369	9.41278186052349e-05
s'pose	4572.0	58.0	0.0	0.0	4630.0	0.9874730021598273	0.012526997840172787	0.0
sabotage	235.0	2154.0	0.0	0.0	2389.0	0.09836751778987024	0.9016324822101298	0.0
sacked	18442.0	8703.0	0.0	17.0	27162.0	0.6789632574920845	0.3204108681245858	0.0006258743833296518
sacking	1185.0	2713.0	0.0	0.0	3898.0	0.30400205233453054	0.6959979476654695	0.0
sacred	26237.0	920.0	0.0	0.0	27157.0	0.9661229149022351	0.033877085097764846	0.0
sacrifice	54907.0	95779.0	11.0	41.0	150738.0	0.36425453435762717	0.6354004962252385	0.0002719951173559421
sacrificed	86045.0	18932.0	0.0	24.0	105001.0	0.8194683860153713	0.1803030447329073	0.0002285692517214122
sacrifices	3527.0	3958.0	0.0	0.0	7485.0	0.47120908483633933	0.5287909151636606	0.0
sacrificing	21645.0	51508.0	0.0	0.0	73153.0	0.29588670321107813	0.7041132967889219	0.0
sad	2144.0	211.0	0.0	0.0	2355.0	0.9104033970276009	0.08959660297239914	0.0
sadden	1020.0	2059.0	0.0	0.0	3079.0	0.3312763884378045	0.6687236115621955	0.0
saddened	8141.0	2579.0	0.0	0.0	10720.0	0.7594216417910448	0.24057835820895523	0.0
saddens	811.0	1293.0	0.0	15.0	2119.0	0.38272770174610665	0.610193487494101	0.0070788107597923545
saddle	3493.0	5562.0	0.0	223.0	9278.0	0.3764820004311274	0.5994826471222247	0.024035352446647985
saddled	14606.0	4010.0	0.0	24.0	18640.0	0.7835836909871244	0.21512875536480686	0.0012875536480686696
saddling	1807.0	1599.0	0.0	21.0	3427.0	0.5272833381966735	0.46658885322439453	0.00612780857893201
safeguard	4743.0	37379.0	0.0	0.0	42122.0	0.11260149090736432	0.8873985090926356	0.0
safeguarded	7461.0	230.0	0.0	0.0	7691.0	0.9700949161357431	0.029905083864256922	0.0
safeguarding	6133.0	15572.0	0.0	0.0	21705.0	0.28256162174614147	0.7174383782538586	0.0
sag	4685.0	299.0	0.0	0.0	4984.0	0.940008025682183	0.05999197431781701	0.0
sagged	2254.0	98.0	0.0	0.0	2352.0	0.9583333333333334	0.041666666666666664	0.0
sagging	28828.0	932.0	0.0	0.0	29760.0	0.9686827956989247	0.03131720430107527	0.0
said	931793.0	40547.0	0.0	0.0	972340.0	0.9582995659954336	0.04170043400456631	0.0
censured	28645.0	4223.0	0.0	0.0	32868.0	0.8715163685043203	0.12848363149567968	0.0
censures	1427.0	1173.0	0.0	0.0	2600.0	0.5488461538461539	0.4511538461538461	0.0
censuring	4081.0	8440.0	0.0	0.0	12521.0	0.32593243351170037	0.6740675664882997	0.0
census	1488.0	527.0	0.0	0.0	2015.0	0.7384615384615385	0.26153846153846155	0.0
centered	39563.0	409.0	0.0	0.0	39972.0	0.9897678374862404	0.010232162513759632	0.0
centering	9472.0	1244.0	0.0	0.0	10716.0	0.8839119074281448	0.11608809257185516	0.0
centigrade	5099.0	391.0	0.0	0.0	5490.0	0.9287795992714025	0.07122040072859745	0.0
centralize	1345.0	2722.0	0.0	0.0	4067.0	0.3307105974920089	0.6692894025079912	0.0
centralized	7377.0	248.0	0.0	0.0	7625.0	0.9674754098360656	0.03252459016393443	0.0
centralizing	2078.0	1660.0	0.0	0.0	3738.0	0.555912252541466	0.44408774745853397	0.0
centre	21576.0	2204.0	0.0	0.0	23780.0	0.9073170731707317	0.09268292682926829	0.0
centred	15755.0	376.0	0.0	0.0	16131.0	0.9766908437170665	0.023309156282933483	0.0
centres	1909.0	241.0	0.0	0.0	2150.0	0.8879069767441861	0.11209302325581395	0.0
centrifugal	243.0	2501.0	0.0	0.0	2744.0	0.08855685131195336	0.9114431486880467	0.0
centrifuged	10001.0	89.0	0.0	0.0	10090.0	0.991179385530228	0.008820614469772052	0.0
centrifuging	8097.0	627.0	0.0	0.0	8724.0	0.9281292984869326	0.0718707015130674	0.0
centring	2423.0	198.0	0.0	0.0	2621.0	0.9244563143838229	0.07554368561617703	0.0
cerned	2725.0	0.0	0.0	0.0	2725.0	1.0	0.0	0.0
certain	36300.0	1114.0	0.0	0.0	37414.0	0.9702250494467312	0.02977495055326883	0.0
certified	55884.0	1489.0	0.0	12.0	57385.0	0.9738433388516162	0.025947547268449944	0.0002091138799337806
certify	15551.0	6214.0	0.0	0.0	21765.0	0.7144957500574317	0.28550424994256834	0.0
certifying	10219.0	2303.0	0.0	0.0	12522.0	0.8160836927008465	0.18391630729915348	0.0
cf	2779.0	135.0	0.0	0.0	2914.0	0.953671928620453	0.04632807137954702	0.0
cf.	13831.0	8249.0	0.0	969.0	23049.0	0.6000694173283005	0.35788971321966245	0.042040869452036965
ch	7022.0	177.0	0.0	0.0	7199.0	0.9754132518405334	0.02458674815946659	0.0
ch'ing	4653.0	368.0	0.0	0.0	5021.0	0.9267078271260705	0.0732921728739295	0.0
chafe	2587.0	1512.0	0.0	15.0	4114.0	0.6288283908604764	0.3675255226057365	0.0036460865337870686
chafed	8422.0	1635.0	0.0	0.0	10057.0	0.837426667992443	0.16257333200755691	0.0
chaffing	2611.0	925.0	0.0	12.0	3548.0	0.7359075535512966	0.26071025930101466	0.0033821871476888386
chafing	12173.0	3082.0	0.0	0.0	15255.0	0.7979678793838086	0.2020321206161914	0.0
chagrined	10929.0	113.0	0.0	0.0	11042.0	0.9897663466763268	0.010233653323673248	0.0
chain	1270.0	1817.0	0.0	17.0	3104.0	0.40914948453608246	0.5853737113402062	0.00547680412371134
chained	32565.0	2725.0	0.0	0.0	35290.0	0.922782657976764	0.07721734202323605	0.0
chaining	6498.0	1267.0	0.0	0.0	7765.0	0.8368319381841597	0.16316806181584032	0.0
chaired	2750.0	1016.0	0.0	0.0	3766.0	0.7302177376526819	0.2697822623473181	0.0
chalked	3976.0	468.0	0.0	0.0	4444.0	0.8946894689468947	0.10531053105310531	0.0
challenge	19705.0	65889.0	0.0	67.0	85661.0	0.2300346715541495	0.7691831755407945	0.0007821529050559765
challenged	51749.0	16772.0	0.0	10.0	68531.0	0.7551181217259343	0.24473595890910682	0.0001459193649589237
challenges	2404.0	5425.0	0.0	0.0	7829.0	0.30706348192617194	0.6929365180738281	0.0
challenging	29185.0	22176.0	0.0	36.0	51397.0	0.5678346985232601	0.4314648714905539	0.0007004299861859642
chambered	2248.0	164.0	0.0	0.0	2412.0	0.9320066334991708	0.06799336650082918	0.0
chamfered	2041.0	0.0	0.0	0.0	2041.0	1.0	0.0	0.0
champing	1616.0	980.0	0.0	0.0	2596.0	0.6224961479198767	0.37750385208012327	0.0
championed	2721.0	2325.0	0.0	0.0	5046.0	0.5392390011890607	0.46076099881093935	0.0
championing	726.0	2867.0	0.0	0.0	3593.0	0.20205956025605343	0.7979404397439466	0.0
chance	13230.0	208.0	0.0	0.0	13438.0	0.9845215061765143	0.015478493823485638	0.0
chanced	44362.0	354.0	0.0	0.0	44716.0	0.9920833706055998	0.007916629394400215	0.0
chancing	4464.0	170.0	0.0	0.0	4634.0	0.963314630988347	0.036685369011653	0.0
chang	5144.0	2586.0	0.0	0.0	7730.0	0.6654592496765848	0.3345407503234153	0.0
change	574510.0	760764.0	23.0	993.0	1336290.0	0.42992913214945855	0.5693105538468446	0.0007431021709359496
changed	670043.0	170619.0	0.0	578.0	841240.0	0.7964944605582236	0.20281845846607388	0.0006870809757025344
changes	26921.0	27090.0	0.0	33.0	54044.0	0.49813115239434536	0.5012582340315299	0.0006106135741247872
changeth	1970.0	220.0	0.0	0.0	2190.0	0.8995433789954338	0.1004566210045662	0.0
changing	920512.0	423763.0	25.0	1130.0	1345430.0	0.6841768059282163	0.3149647324647139	0.0008398801870034116
channel	3694.0	1523.0	0.0	0.0	5217.0	0.7080697718995591	0.2919302281004409	0.0
channeled	2451.0	24.0	0.0	0.0	2475.0	0.9903030303030304	0.009696969696969697	0.0
channeling	4404.0	536.0	0.0	0.0	4940.0	0.891497975708502	0.10850202429149798	0.0
channelled	3079.0	73.0	0.0	0.0	3152.0	0.9768401015228426	0.02315989847715736	0.0
chant	5189.0	6612.0	0.0	29.0	11830.0	0.4386306001690617	0.5589180050718512	0.0024513947590870666
chanted	14098.0	3543.0	0.0	21.0	17662.0	0.7982108481485676	0.20060015853244254	0.0011889933189899219
chanting	26256.0	15717.0	0.0	0.0	41973.0	0.6255449932099206	0.3744550067900793	0.0
chap	12551.0	546.0	35.0	0.0	13132.0	0.9557569296375267	0.04157782515991471	0.0
chapel	5184.0	258.0	0.0	0.0	5442.0	0.9525909592061742	0.047409040793825796	0.0
chaplain	3645.0	103.0	0.0	0.0	3748.0	0.9725186766275347	0.027481323372465314	0.0
chapter	5243.0	1259.0	165.0	238.0	6905.0	0.7593048515568429	0.18233164373642288	0.03446777697320782
char	2969.0	589.0	0.0	0.0	3558.0	0.8344575604272063	0.16554243957279371	0.0
characterise	1829.0	8568.0	0.0	19.0	10416.0	0.17559523809523808	0.8225806451612904	0.0018241167434715822
characterised	20229.0	8569.0	0.0	0.0	28798.0	0.7024446142093201	0.2975553857906799	0.0
characterises	542.0	7510.0	0.0	0.0	8052.0	0.06731246895181321	0.9326875310481868	0.0
characterising	1213.0	1275.0	0.0	0.0	2488.0	0.487540192926045	0.512459807073955	0.0
characterize	10488.0	69131.0	0.0	0.0	79619.0	0.13172735151157386	0.8682726484884261	0.0
characterized	209574.0	46463.0	0.0	26.0	256063.0	0.8184470228029821	0.18145143968476507	0.00010153751225284402
characterizes	2090.0	42722.0	0.0	18.0	44830.0	0.0466205665848762	0.952977916573723	0.00040151684140084763
characterizing	8686.0	20646.0	0.0	0.0	29332.0	0.296127096686213	0.7038729033137869	0.0
charge	45931.0	67971.0	22.0	642.0	114566.0	0.4009130108409127	0.5932912033238482	0.005603756786481155
chargeable	7844.0	47.0	0.0	0.0	7891.0	0.9940438474211126	0.00595615257888734	0.0
charged	632879.0	35908.0	14.0	356.0	669157.0	0.9457855181967759	0.05366154729009784	0.0005320126666836034
charges	3982.0	4038.0	0.0	32.0	8052.0	0.49453551912568305	0.5014903129657228	0.003974167908594138
charging	107489.0	49006.0	0.0	330.0	156825.0	0.6854073011318349	0.3124884425314841	0.002104256336681014
charmed	30638.0	11510.0	0.0	77.0	42225.0	0.7255891059798697	0.2725873297809355	0.0018235642391947898
charming	4743.0	694.0	0.0	0.0	5437.0	0.8723560787198823	0.1276439212801177	0.0
charms	1394.0	4430.0	0.0	28.0	5852.0	0.23820915926179084	0.7570061517429938	0.004784688995215311
charred	4078.0	110.0	0.0	0.0	4188.0	0.9737344794651385	0.02626552053486151	0.0
